AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,Trigger
-1462,-1295,788,-1242,-618,6780,1
-1388,-1338,1076,-636,-1169,6506,1
-1432,-1216,1014,76,-1669,6043,1
-1544,-983,511,643,-1930,5512,1
-1519,-659,54,895,-1930,4943,1
-1347,-424,-369,864,-1624,4279,1
-1379,-63,-478,633,-1200,3511,1
-1617,155,-489,291,-586,2753,1
-1888,361,-377,-75,103,2043,1
-2150,413,-167,-405,786,1364,1
-2583,408,124,-654,1222,742,1
-2890,290,475,-784,1264,169,1
-3038,200,702,-777,933,-386,1
-3056,106,715,-705,380,-905,1
-2918,64,584,-648,-214,-1355,1
-2707,30,399,-634,-710,-1730,1
-2462,5,207,-662,-930,-2013,1
-2182,-105,60,-712,-835,-2215,1
-1906,-261,-34,-752,-464,-2373,1
-1672,-421,-19,-745,43,-2548,1
-1451,-581,39,-674,596,-2762,1
-1270,-725,62,-547,1033,-3047,1
-1376,-857,182,-362,1351,-3310,1
-1516,-942,354,-128,1670,-3468,1
-1772,-869,377,125,1684,-3516,0
-1935,-848,439,366,1378,-3423,0
-2187,-780,423,597,947,-3219,0
-2395,-704,205,790,435,-2953,0
-2392,-654,6,897,-212,-2623,0
-2158,-774,-151,911,-824,-2255,0
-2017,-977,-190,859,-1338,-1881,0
-1383,-1035,-203,779,-1514,-1537,0
-1040,-1141,1,716,-1190,-1261,0
-781,-1247,68,702,-594,-1033,0
-742,-1240,212,713,-67,-852,0
-884,-1219,164,718,-189,-694,0
-1005,-1313,114,689,-313,-516,0
-1064,-1392,99,618,-342,-331,0
-1134,-1524,114,522,-198,-145,0
-1103,-1492,16,407,-110,30,0
-1114,-1502,35,290,-110,188,0
-1009,-1514,15,188,-52,331,0
-952,-1558,117,112,34,447,0
-920,-1582,273,96,124,547,0
-890,-1592,260,119,237,633,0
-913,-1617,20,122,317,711,0
-1092,-1663,-178,56,305,802,0
-1275,-1761,-231,-67,288,925,0
-1288,-1848,-183,-204,270,1061,0
-1360,-1895,-131,-343,325,1194,0
-1527,-1997,-54,-458,453,1337,0
-1686,-2052,67,-382,596,1481,0
-1827,-2142,217,-538,575,1594,0
-1975,-2255,602,-380,512,1678,0
-1930,-1987,46,-251,340,1701,0
-1871,-2020,532,-192,178,1642,0
-1811,-1931,541,19,25,1525,0
-1748,-1821,452,213,-109,1357,0
-1694,-1730,336,344,-254,1156,0
-1654,-1588,229,407,-294,948,0
-1650,-1461,97,398,-212,751,0
-1647,-1336,46,333,-96,569,0
-1642,-1218,45,252,58,402,0
-1672,-1156,84,184,193,248,0
-1703,-1122,157,145,251,112,0
-1765,-1076,215,137,222,1,0
-1844,-1048,284,151,126,-74,0
