AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,Trigger
-1922,-754,-349,5910,1175,-1858,1
-2210,-529,-342,5798,1091,-1790,1
-2267,-735,-143,5621,1006,-1693,1
-2489,-566,131,5497,617,-1608,1
-2624,-249,258,5439,-202,-1491,1
-2473,-318,139,5325,-550,-1295,1
-2494,-177,123,5118,-512,-1010,1
-2328,-258,187,4815,-363,-698,1
-2175,-255,211,4420,-142,-467,1
-1956,-200,365,4013,-266,-385,1
-1726,-141,431,3617,-372,-416,1
-1592,-57,400,3205,-262,-471,1
-1583,-16,477,2781,-8,-497,1
-1657,20,615,2381,260,-486,1
-1746,19,801,2039,436,-455,1
-1903,44,892,1752,418,-420,1
-2005,25,918,1494,237,-386,1
-1999,58,904,1245,17,-368,1
-1936,77,733,962,-245,-368,1
-1812,89,483,605,-317,-350,0
-2083,41,439,208,-9,-274,0
-2046,-51,593,-156,203,-133,0
-2163,-143,842,-417,82,24,0
-2524,-185,795,-547,-1041,210,0
-1885,-147,1593,-476,-1071,399,0
-1646,-270,1515,-359,-489,470,0
-1935,-277,1135,-306,-363,463,0
-2035,-267,833,-319,-959,459,0
-1804,-341,813,-374,-1299,463,0
-1536,-424,844,-444,-1119,443,0
-1474,-437,794,-531,-712,403,0
-1539,-403,731,-636,-340,362,0
-1677,-368,752,-742,-96,340,0
-1787,-367,863,-829,-54,338,0
-1846,-359,947,-887,-93,359,0
-1879,-341,980,-928,-91,399,0
-1955,-339,1008,-950,-39,452,0
-1950,-383,1083,-939,-114,487,0
-1862,-411,1139,-891,-354,469,0
-1750,-372,1052,-841,-546,405,0
-1734,-346,929,-813,-643,328,0
-1750,-373,835,-815,-633,270,0
-1756,-409,801,-842,-588,230,0
-1702,-431,762,-894,-518,195,0
-1646,-452,790,-969,-415,153,0
-1665,-468,823,-1047,-257,128,0
-1757,-481,839,-1122,-85,138,0
-1849,-501,855,-1190,66,189,0
-1917,-503,960,-1242,158,262,0
-2033,-501,1033,-1268,169,345,0
-2151,-527,1060,-1269,88,438,0
-2189,-551,1033,-1257,-90,522,0
-2075,-532,953,-1244,-286,581,0
-1974,-511,867,-1258,-477,593,0
-1851,-442,765,-1304,-577,560,0
-1730,-387,675,-1391,-659,494,0
-1669,-409,662,-1505,-656,426,0
-1686,-473,668,-1634,-478,385,0
-1767,-507,645,-1776,-245,385,0
-1850,-534,634,-1922,-51,422,0
-1914,-562,647,-2066,92,485,0
-1982,-586,693,-2200,148,557,0
-2012,-573,680,-2319,76,624,0
-2009,-564,641,-2434,-42,687,0
-1976,-560,616,-2538,-125,750,0
-1891,-577,617,-2630,-170,810,0
-1796,-609,643,-2704,-123,853,0
-1750,-612,616,-2768,-19,881,0
-1755,-595,566,-2828,80,905,0
-1783,-589,567,-2888,216,936,0
-1776,-652,651,-2923,354,963,0
-1778,-738,759,-2912,528,966,0
-1815,-795,823,-2853,627,939,0
-1848,-770,791,-2754,587,885,0
-1866,-701,732,-2637,434,812,0
-1810,-675,644,-2518,248,726,0
-1728,-680,577,-2413,136,631,0
-1727,-688,522,-2322,155,546,0
-1824,-683,453,-2246,238,491,0
-1897,-667,384,-2189,229,469,0
-1951,-642,382,-2134,183,479,0
-1993,-617,367,-2079,122,516,0
-2004,-627,358,-2034,52,579,0
-1957,-687,382,-1995,59,649,0
-1945,-721,381,-1956,189,711,0
-1902,-726,355,-1908,302,737,0
-1827,-700,336,-1842,265,708,0
-1771,-659,321,-1760,221,635,0
-1725,-616,292,-1669,217,537,0
-1737,-595,245,-1580,215,430,0
-1794,-557,220,-1495,169,333,0
-1866,-508,191,-1417,96,270,0
-1946,-494,170,-1353,47,257,0
-2033,-479,151,-1303,33,295,0
-2045,-488,144,-1268,37,365,0
-1988,-550,174,-1233,108,430,0
-1991,-577,241,-1177,163,468,0
-2015,-544,255,-1097,144,480,0
-1955,-499,209,-1007,44,460,0
-1892,-441,169,-912,-80,414,0
-1872,-426,134,-822,-161,374,0
-1898,-438,104,-748,-170,350,0
-1963,-407,73,-694,-150,356,0
-2007,-362,44,-655,-144,388,0
-2016,-317,37,-627,-163,429,0
-2016,-316,49,-604,-171,475,0
-1788,-306,62,-588,-59,538,0
-2218,-306,8,-580,25,642,0
-2371,-301,124,-543,-28,798,0
-2281,-191,189,-460,-232,968,0
-2317,-164,202,-359,-301,1156,0
-2252,-293,127,-290,-258,1344,0
-1749,-357,83,-248,-132,1394,1
-1377,-349,82,-210,229,1238,1
-1492,-359,93,-163,647,965,1
-1684,-326,128,-119,928,703,1
-2020,-237,199,-61,951,511,1
-2254,-147,203,8,751,412,1
-2320,-97,130,67,502,373,1
-2257,-11,16,99,298,351,1
-2167,38,-64,109,159,316,1
-2097,77,-150,93,78,267,1
-2081,79,-191,61,95,216,1
-2105,77,-146,31,104,167,1
-2131,36,-95,23,71,125,1
-2150,8,-44,37,26,89,1
-2129,2,-26,68,-22,56,1
-2100,-34,-31,106,-95,20,1
-2040,-65,-35,147,-147,-30,1
-1997,-139,-7,215,-130,-82,1
-2002,-189,57,346,-59,-126,1
-2079,-241,63,533,1,-144,1
-2082,-221,54,754,21,-140,1
-2084,-195,7,983,31,-136,1
-2049,-189,-59,1190,27,-134,1
-1959,-171,-103,1372,30,-169,1
-1923,-195,-125,1526,29,-254,1
-1943,-218,-85,1665,15,-361,1
-1960,-295,-27,1809,10,-478,1
-1993,-295,68,1981,-50,-605,1
-1985,-375,119,2188,-118,-738,1
-1989,-447,131,2413,-133,-870,1
-2010,-474,167,2665,-181,-987,1
-2042,-445,146,2941,-214,-1081,1
-2109,-373,133,3206,-377,-1137,1
-2133,-433,79,3430,-472,-1149,1
-2153,-460,27,3604,-489,-1122,1
-2070,-628,43,3751,-431,-1105,1
-2062,-592,130,3918,-485,-1115,1
-1992,-676,187,4098,-434,-1130,1
-2005,-739,202,4260,-320,-1146,1
-1906,-798,313,4451,-275,-1199,1
-1855,-835,380,4695,-246,-1295,1
-1859,-740,293,4954,-265,-1393,1
-1860,-653,127,5155,-277,-1474,1
-1898,-477,-81,5242,-289,-1521,1
-1892,-482,-184,5195,-175,-1515,1
-2001,-505,-146,5054,0,-1445,1
-2195,-483,8,4881,184,-1297,1
-2321,-480,247,4719,194,-1115,1
-2239,-481,533,4627,-4,-970,1
-2127,-428,745,4649,-212,-859,1
-2024,-302,775,4727,-230,-726,1
-2049,-80,658,4758,-235,-566,1
-2081,-113,414,4627,-246,-412,1
-2044,0,253,4287,-415,-284,1
-2038,151,98,3773,-483,-179,1
-1970,251,-55,3120,-522,-94,1
-1770,288,59,2420,-410,-35,1
-1641,345,245,1759,-93,-1,1
-1657,344,533,1211,235,-2,1
-1650,335,785,809,394,-54,1
-1614,286,940,514,483,-145,1
-1731,214,964,253,553,-236,1
-1859,164,861,-22,550,-302,1
-1888,68,768,-297,533,-329,0
-2150,133,656,-543,481,-333,0
-2068,112,738,-739,502,-308,0
-2165,201,572,-870,227,-197,0
-2437,358,994,-927,509,53,0
-2698,-256,1301,-913,709,333,0
-2701,-514,1134,-906,314,547,0
-2356,-222,1231,-854,-397,643,0
-2106,-70,1139,-753,-911,647,0
-1951,-146,979,-680,-1263,588,0
-1806,-245,836,-670,-1623,496,0
-1676,-228,702,-746,-1742,401,0
-1321,-279,466,-897,-1409,319,0
-1087,-316,583,-1049,-497,227,0
-1255,-310,724,-1149,145,120,0
-1485,-289,822,-1190,651,47,0
-1762,-326,995,-1162,854,6,0
-1965,-353,1189,-1069,707,-10,0
-2063,-309,1270,-936,378,-18,0
-2117,-283,1168,-800,76,-12,0
-2187,-267,969,-710,-283,20,0
-2194,-282,888,-680,-616,81,0
-2072,-341,865,-689,-818,146,0
-1917,-346,784,-741,-857,187,0
-1784,-314,707,-825,-789,197,0
-1740,-259,639,-927,-706,187,0
-1733,-222,625,-1032,-645,179,0
-1680,-284,693,-1128,-525,178,0
-1654,-346,760,-1205,-326,184,0
-1725,-382,809,-1268,-88,211,0
-1863,-428,893,-1315,67,257,0
-1936,-406,870,-1362,84,306,0
-1924,-340,833,-1417,38,342,0
-1947,-308,837,-1459,-50,369,0
-1990,-338,825,-1491,-167,407,0
-1960,-387,782,-1530,-240,447,0
-1928,-384,725,-1587,-222,486,0
-1941,-335,640,-1660,-142,527,0
-1958,-300,551,-1756,-109,577,0
-1935,-362,553,-1866,-59,633,0
-1920,-415,574,-1984,119,697,0
-1941,-422,568,-2107,328,757,0
-1930,-436,595,-2222,417,797,0
-1954,-471,687,-2313,391,809,0
-1989,-479,726,-2369,297,807,0
-1982,-462,707,-2401,173,798,0
-1934,-428,645,-2426,42,782,0
-1873,-417,595,-2454,25,767,0
-1861,-417,557,-2484,127,759,0
-1872,-415,499,-2517,262,758,0
-1853,-448,496,-2545,390,755,0
-1794,-497,578,-2546,495,728,0
-1829,-508,614,-2516,581,682,0
-1936,-530,609,-2465,585,643,0
-2024,-539,590,-2403,407,620,0
-2073,-521,551,-2338,213,620,0
-2073,-511,494,-2280,67,635,0
-1993,-486,414,-2240,-38,649,0
-1929,-409,338,-2217,-81,658,0
-1872,-380,278,-2207,-49,666,0
-1824,-432,255,-2206,67,673,0
-1814,-565,238,-2202,354,665,0
-1842,-484,311,-2187,484,642,0
-1816,-462,432,-2138,602,617,0
-1934,-589,501,-2041,589,589,0
-2018,-574,547,-1897,592,567,0
-2041,-467,467,-1744,443,539,0
-2012,-371,386,-1601,190,507,0
-1967,-330,314,-1484,6,477,0
-1957,-291,178,-1422,-66,458,0
-1937,-292,44,-1428,-29,459,0
-1923,-311,22,-1467,75,476,0
-1933,-325,72,-1499,199,503,0
-1962,-331,158,-1496,289,528,0
-2009,-335,276,-1441,245,549,0
-2022,-334,373,-1343,191,568,0
-2059,-292,342,-1235,72,577,0
-2057,-248,276,-1147,-159,585,0
-1989,-225,199,-1087,-280,597,0
-1980,-182,144,-1049,-294,623,0
-1923,-157,102,-1011,-261,658,0
-1773,-202,62,-963,-167,647,0
-1560,-142,32,-906,15,572,0
-1702,-91,44,-855,339,494,0
-2012,-155,42,-821,585,476,0
-2200,-215,86,-786,629,522,0
-2174,-223,180,-726,596,579,0
-2058,-169,281,-597,562,579,1
-1894,-135,320,-390,404,509,1
-2117,-308,254,-165,597,432,1
-1980,-415,235,44,634,355,1
-1993,-226,171,244,604,253,1
-2030,-195,33,404,630,160,1
-2090,-141,-17,531,567,76,1
-2186,-66,-75,632,413,11,1
-2254,-26,-139,691,198,-22,1
-2222,14,-199,708,9,-38,1
-2143,42,-236,692,-132,-68,1
-2095,43,-269,650,-216,-103,1
-2075,14,-228,598,-227,-133,1
-2064,19,-162,554,-204,-158,1
-2090,31,-108,521,-196,-178,1
-2121,-5,-85,491,-188,-188,1
-2140,-14,-81,462,-208,-191,1
-2167,-28,-81,438,-224,-180,1
-2162,7,-104,418,-241,-154,1
