AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,Trigger
-1223,-798,1189,-687,-130,-1906,0
-1528,-894,1501,-574,99,-1811,0
-1275,-947,1607,-329,94,-1721,0
-1200,-625,1293,-25,-37,-1626,0
-1153,-819,1352,260,-70,-1496,0
-1344,-1031,1108,407,125,-1283,0
-1488,-1120,817,416,140,-1003,0
-1348,-1049,679,310,-148,-733,0
-1177,-1047,629,136,-254,-498,0
-1014,-1023,494,-87,50,-331,0
-936,-907,381,-334,13,-269,0
-845,-924,440,-565,-288,-263,0
-677,-1069,679,-716,-383,-283,0
-655,-1170,822,-772,-263,-325,0
-771,-1154,824,-764,-165,-361,0
-806,-1129,785,-725,-178,-391,0
-770,-1122,794,-663,-185,-427,0
-710,-1127,760,-591,-107,-470,0
-710,-1194,731,-528,-3,-515,0
-771,-1286,664,-488,70,-549,0
-855,-1348,569,-491,95,-558,0
-904,-1391,527,-535,88,-545,0
-958,-1400,516,-599,48,-509,0
-990,-1407,546,-650,-5,-455,0
-937,-1427,621,-659,-53,-399,0
-887,-1452,721,-618,-90,-351,0
-836,-1473,772,-528,-75,-309,0
-850,-1461,763,-408,-2,-260,0
-914,-1473,741,-278,53,-194,0
-1022,-1509,744,-157,83,-106,0
-1084,-1543,716,-61,75,-4,0
-1096,-1555,624,-24,69,87,0
-1082,-1561,498,-54,53,152,0
-1017,-1550,441,-138,35,184,0
-984,-1527,464,-241,7,180,0
-1034,-1511,498,-335,-68,161,0
-1049,-1523,500,-416,-175,148,0
-1018,-1572,607,-463,-240,138,0
-917,-1615,667,-467,-160,124,0
-972,-1630,702,-434,-17,114,0
-990,-1657,710,-387,25,110,0
-996,-1692,777,-328,28,106,0
-1052,-1705,775,-258,95,112,0
-1158,-1707,710,-197,152,138,0
-1227,-1701,670,-156,93,173,0
-1240,-1696,669,-130,-4,205,0
-1200,-1693,675,-115,-89,223,0
-1193,-1674,670,-110,-165,225,0
-1199,-1679,671,-112,-233,215,0
-1166,-1680,672,-120,-318,183,0
-1128,-1650,653,-131,-434,128,0
-1076,-1603,629,-142,-580,65,0
-991,-1602,666,-148,-563,7,0
-1018,-1635,705,-132,-354,-22,0
-1098,-1672,662,-110,-124,-20,0
-1239,-1692,701,-88,-15,10,0
-1340,-1689,717,-58,-33,54,0
-1255,-1613,711,-31,-225,72,0
-1215,-1560,836,6,-414,62,0
-877,-1568,825,38,-359,63,0
-1281,-1646,733,30,-188,99,0
-1433,-1652,701,1,95,195,0
-1377,-1467,621,-59,-23,278,0
-1322,-1484,640,-145,-104,326,0
-1289,-1507,663,-242,-158,366,0
-1285,-1466,691,-351,-122,402,0
-1239,-1456,746,-444,-77,408,1
-983,-1544,904,-491,-102,358,1
-1037,-1612,1073,-457,-157,258,1
-1159,-1621,1160,-350,-230,143,1
-1207,-1571,1186,-212,-291,50,1
-1263,-1714,1197,-85,-262,-5,1
-1286,-1538,1029,-19,-208,-27,1
-1319,-1503,904,-43,-133,-39,1
-1384,-1496,843,-133,-154,-35,1
-1393,-1492,846,-256,-186,-17,1
-1411,-1443,937,-367,-221,4,1
-1460,-1370,1105,-423,-262,24,1
-1457,-1314,1299,-406,-279,20,1
-1475,-1316,1409,-339,-383,-12,1
-1448,-1264,1404,-273,-562,-65,1
-1386,-1229,1318,-249,-731,-134,1
-1347,-1235,1165,-298,-803,-196,1
-1247,-1207,1078,-427,-818,-254,1
-1209,-1209,995,-610,-821,-316,1
-1244,-1333,986,-824,-883,-350,1
-1205,-1298,1008,-1030,-823,-340,1
-1203,-1254,985,-1214,-779,-316,1
-1212,-1202,1005,-1368,-756,-263,1
-1205,-1211,989,-1500,-677,-189,1
-1233,-1218,982,-1619,-681,-107,1
-1217,-1299,962,-1720,-682,-30,1
-1157,-1398,1000,-1798,-764,22,1
-1126,-1374,940,-1852,-766,53,1
-1082,-1328,808,-1914,-807,67,1
-1013,-1309,696,-2011,-820,55,1
-983,-1291,579,-2136,-846,20,1
-927,-1264,533,-2269,-799,-25,1
-886,-1215,472,-2397,-709,-82,1
-846,-1229,415,-2521,-611,-146,1
-922,-1236,369,-2632,-459,-184,1
-1009,-1160,287,-2738,-300,-184,1
-1019,-1164,239,-2850,-213,-167,1
-1069,-1103,217,-2958,-174,-138,1
-1097,-1021,160,-3062,-193,-104,1
-1217,-1046,26,-3184,-245,-56,1
-1325,-1066,-151,-3334,-410,14,1
-1265,-1057,-265,-3484,-593,81,1
-1191,-1088,-406,-3615,-648,122,1
-1095,-1074,-490,-3709,-662,129,1
-942,-1064,-575,-3762,-580,89,1
-819,-1104,-614,-3772,-408,-4,1
-749,-1029,-555,-3724,-287,-133,1
-696,-1047,-499,-3629,-149,-277,1
-758,-1004,-445,-3502,-146,-403,1
-815,-835,-479,-3367,-135,-474,1
-1040,-855,-731,-3296,-133,-468,1
-1168,-757,-1015,-3325,-185,-376,1
-1082,-688,-1209,-3428,-228,-275,1
-1037,-711,-1413,-3574,-271,-197,1
-931,-657,-1469,-3719,-290,-133,1
-772,-690,-1405,-3800,-154,-77,1
-756,-617,-1261,-3782,131,-21,1
-812,-598,-1145,-3686,329,32,1
-919,-600,-991,-3540,238,85,1
-1035,-484,-946,-3358,-30,155,1
-1180,-497,-1332,-3215,-303,260,1
-1167,-541,-1829,-3184,-456,385,1
-971,-485,-2116,-3224,-474,455,1
-804,-583,-2245,-3271,-405,437,1
