AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,Trigger
-1868,140,749,-342,301,1558,1
-1942,123,841,-438,153,1601,1
-2054,52,868,-514,16,1645,1
-2029,-25,762,-602,-127,1685,1
-1992,-64,729,-701,-186,1697,1
-1964,-126,684,-797,-146,1681,1
-1941,-114,683,-880,-78,1635,1
-2073,-160,628,-956,45,1579,1
-2260,-209,553,-1039,131,1515,1
-2442,-249,459,-1128,135,1419,1
-2717,-308,400,-1207,35,1300,1
-2900,-338,371,-1245,-196,1168,1
-3118,-398,292,-1228,-425,1045,1
-3252,-445,235,-1152,-655,947,1
-3237,-497,161,-1025,-792,847,1
-3206,-563,78,-877,-791,729,1
-3111,-576,-33,-736,-696,564,1
-3111,-618,-86,-619,-513,345,1
-3174,-568,-92,-518,-351,94,1
-3330,-508,-84,-426,-241,-164,1
-3526,-467,-90,-348,-254,-405,1
-3655,-367,-162,-289,-365,-620,1
-3720,-346,-245,-273,-443,-811,1
-3706,-326,-305,-290,-462,-991,1
-3743,-355,-254,-302,-326,-1146,1
-3772,-388,-228,-300,-156,-1295,1
-3742,-445,-186,-287,-9,-1467,1
-3676,-471,-217,-269,164,-1671,1
-3617,-495,-248,-252,372,-1910,1
-3636,-511,-250,-215,535,-2175,1
-3702,-484,-242,-145,576,-2440,1
-3734,-421,-195,-35,526,-2670,1
-3674,-337,-140,114,419,-2855,1
-3574,-236,-73,273,273,-3000,1
-3434,-124,-91,404,109,-3107,1
-3183,28,-81,483,-54,-3190,1
-2898,106,-111,496,-94,-3272,1
-2641,200,-83,446,-106,-3352,1
-2434,287,-16,367,-69,-3427,1
-2266,353,18,273,-51,-3487,1
-2111,404,105,199,-29,-3507,1
-2002,392,178,165,-26,-3468,1
-1804,391,191,162,-73,-3397,1
-1535,363,160,165,-132,-3317,1
-1319,327,82,153,-148,-3231,1
-1119,317,58,120,-159,-3136,1
-974,278,23,70,-150,-3017,1
-822,221,85,23,-166,-2865,1
-688,139,146,10,-201,-2688,1
-562,15,165,21,-253,-2485,1
-432,-46,199,47,-332,-2277,1
-349,-123,137,73,-379,-2061,1
-249,-221,90,78,-359,-1845,1
-122,-279,54,72,-323,-1644,1
-52,-369,48,75,-317,-1488,1
17,-471,93,109,-233,-1349,1
77,-425,48,149,-94,-1215,1
77,-431,22,177,166,-1085,0
156,-525,-107,160,420,-944,0
-33,-428,-125,117,556,-801,0
-244,-481,-89,70,474,-684,0
-441,-549,-40,25,606,-547,0
-516,-268,-201,-20,385,-408,0
-410,-536,239,-51,-433,-271,0
-469,-942,483,-6,-284,-70,0
-628,-1018,57,0,-126,182,0
-723,-907,-130,-74,-184,452,0
-625,-973,-158,-168,-85,712,0
-577,-1171,-94,-249,203,912,0
-625,-1250,-96,-309,395,1051,0
-706,-1268,-79,-338,375,1131,0
-798,-1315,82,-311,331,1204,0
-994,-1345,175,-223,140,1308,0
-1065,-1321,362,-80,134,1446,0
-1210,-1308,390,103,136,1589,0
-1367,-1313,347,272,123,1742,0
-1489,-1340,227,384,84,1891,0
-1567,-1325,63,406,154,2012,0
-1530,-1294,-96,335,262,2073,0
-1540,-1279,-169,208,357,2050,0
-1564,-1246,-123,72,334,1943,0
-1576,-1171,9,-20,133,1776,0
-1573,-1080,138,-43,-141,1580,0
-1591,-1016,277,-4,-273,1404,0
-1707,-1061,298,65,-149,1297,0
-1817,-1166,245,114,131,1262,0
-1959,-1164,204,132,409,1276,0
-2037,-1145,148,124,619,1306,0
-2106,-1120,149,98,705,1311,0
-2227,-1070,224,75,596,1291,0
-2343,-999,327,78,308,1270,0
-2357,-932,408,110,-87,1259,0
-2260,-877,434,156,-400,1259,0
-2170,-842,391,194,-532,1270,0
-2123,-830,192,180,-495,1288,0
-2035,-889,-47,83,-299,1300,0
-1955,-976,-79,-68,36,1278,0
-1964,-984,-70,-217,297,1213,0
-1982,-938,8,-327,414,1116,0
-2018,-923,197,-361,421,1000,0
-2094,-896,354,-312,322,897,0
-2160,-829,440,-198,185,827,0
-2284,-765,474,-52,-105,809,0
-2244,-740,546,109,-385,842,0
-2213,-734,368,240,-460,915,0
-2141,-788,177,284,-371,1011,0
-2075,-816,14,236,-94,1089,0
-2085,-785,-110,119,116,1123,0
-2044,-730,-71,-12,171,1098,0
-2052,-713,5,-109,184,1023,0
-2177,-703,132,-152,141,940,0
-2261,-657,227,-138,30,879,0
-2323,-597,269,-84,-81,843,0
-2386,-598,224,-19,-126,835,0
-2398,-642,61,6,-134,849,0
-2342,-676,-78,-22,-100,850,0
-2275,-688,-124,-77,-40,812,0
-2222,-690,-96,-126,-12,731,0
-2226,-686,-24,-139,-3,633,0
-2251,-666,68,-107,6,546,0
-2334,-609,154,-38,-1,485,0
-2379,-580,203,51,-38,453,0
-2395,-533,194,134,-85,438,0
-2362,-472,74,180,-107,422,0
-2316,-451,-56,165,-67,397,0
-2267,-437,-127,101,-32,348,0
-2225,-426,-110,18,-32,278,0
-2216,-426,-31,-45,-63,203,0
-2211,-420,75,-67,-83,144,0
-2220,-403,162,-45,-104,114,0
-2195,-396,211,3,-116,113,0
-2161,-384,199,56,-86,130,0
-2093,-350,175,94,-42,147,0
-2058,-313,91,98,22,148,0
-2036,-297,25,58,47,131,0
-2040,-273,-22,-13,48,112,0
-2001,-249,-42,-96,81,94,0
-2029,-271,3,-171,117,87,0
-2051,-281,51,-218,98,92,0
-2059,-293,129,-233,59,107,0
-2049,-309,183,-213,28,122,0
-2013,-302,171,-177,9,135,0
-2009,-331,161,-139,36,146,0
-1995,-352,147,-111,77,154,0
-1971,-325,115,-97,132,154,0
-1977,-311,101,-96,167,142,0
-2022,-311,106,-101,166,131,0
-2040,-289,101,-110,130,124,0
-2058,-293,98,-125,100,123,0
-2046,-291,90,-147,80,124,0
-2025,-284,63,-172,84,120,0
-2005,-294,58,-200,91,110,0
-2027,-309,71,-226,135,96,0
-2077,-318,107,-241,126,84,0
-2107,-330,143,-235,111,84,0
-2069,-313,143,-218,82,83,0
-2073,-311,122,-202,87,69,0
-2063,-311,84,-200,100,48,0
-2104,-341,54,-222,116,25,0
-2100,-271,31,-257,128,10,0
-2123,-218,-19,-311,113,-6,0
-2154,-293,-16,-380,120,-18,0
-2183,-355,0,-453,131,-25,0
-2142,-345,31,-511,122,-35,0
-2122,-391,109,-535,233,-54,0
-2141,-453,133,-521,314,-83,1
-2049,-525,170,-463,306,-147,1
-2206,-516,-17,-380,339,-217,1
-2251,-494,-85,-301,310,-296,1
-2293,-546,-207,-236,364,-369,1
-2337,-545,-339,-188,381,-443,1
-2375,-556,-461,-151,410,-517,1
-2431,-588,-499,-106,374,-591,1
-2419,-564,-487,-15,275,-677,1
-2418,-600,-508,120,126,-780,1
-2397,-602,-519,296,-74,-882,1
-2358,-578,-529,513,-259,-952,1
-2235,-552,-568,744,-413,-977,1
-2059,-512,-603,962,-477,-977,1
-1926,-468,-635,1143,-499,-948,1
-1838,-422,-641,1272,-492,-891,1
-1655,-368,-610,1350,-491,-823,1
-1645,-296,-586,1394,-455,-726,1
-1542,-295,-472,1416,-395,-588,1
-1534,-253,-360,1445,-325,-414,1
-1454,-184,-280,1477,-289,-224,1
-1375,-123,-187,1505,-239,-49,1
-1298,-44,-180,1504,-211,113,1
-1220,43,-117,1472,-114,269,1
-1179,91,-55,1415,28,425,1
-1167,150,55,1338,128,564,1
-1202,236,95,1246,181,701,1
-1243,274,235,1146,232,848,1
