AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,Trigger
-805,-416,330,-630,205,1058,1
-882,-434,401,-673,205,1331,1
-958,-511,453,-705,211,1580,1
-1095,-601,502,-733,154,1793,1
-1230,-706,496,-780,66,1973,1
-1437,-815,451,-866,-81,2126,1
-1688,-805,394,-994,-251,2276,1
-1974,-768,278,-1189,-307,2435,1
-2228,-851,182,-1463,-263,2589,1
-2317,-983,221,-1734,-259,2675,1
-2225,-1107,283,-1917,-270,2642,1
-2173,-1308,318,-1985,-155,2505,1
-2200,-1340,271,-1943,-28,2317,1
-2233,-1403,233,-1843,142,2112,1
-2384,-1464,124,-1735,301,1899,1
-2465,-1453,62,-1612,284,1670,1
-2474,-1396,25,-1461,154,1409,1
-2494,-1393,-141,-1307,47,1141,1
-2588,-1336,-293,-1167,-35,908,1
-2646,-1288,-394,-1020,-25,749,1
-2684,-1278,-459,-861,9,649,1
-2637,-1249,-521,-689,-7,582,1
-2516,-1195,-566,-500,-75,523,1
-2342,-1144,-631,-304,-135,452,1
-2171,-1075,-702,-111,-152,376,1
-1988,-1020,-770,77,-111,288,1
-1901,-984,-835,264,-44,202,1
-1833,-935,-834,459,43,139,1
-1771,-923,-820,676,137,107,1
-1733,-942,-785,929,265,101,1
-1737,-940,-725,1219,268,129,1
-1730,-947,-679,1537,226,193,1
-1723,-962,-668,1847,102,288,1
-1769,-1009,-618,2121,-44,408,1
-1820,-960,-574,2347,-244,542,1
-1878,-891,-509,2530,-529,668,1
-1877,-846,-418,2672,-762,771,1
-1868,-732,-310,2785,-781,848,1
-1867,-641,-188,2866,-577,875,1
-1899,-517,-106,2899,-334,827,1
-1934,-425,30,2868,-77,706,1
-2031,-339,133,2767,88,531,1
-2190,-192,265,2615,55,335,1
-2261,-103,362,2428,6,168,1
-2309,-20,386,2198,18,47,1
-2329,73,456,1939,5,-23,1
-2316,128,556,1684,51,-58,1
-2310,144,667,1449,112,-49,1
-2250,165,812,1254,132,-17,1
-2200,170,924,1107,118,18,1
-2167,215,998,985,55,45,1
-2116,226,1032,869,12,58,1
-1951,244,997,719,-31,25,1
-1880,230,899,522,-20,-62,1
-1848,180,788,295,29,-159,1
-1787,127,757,86,180,-236,1
-1812,99,735,-70,329,-279,1
-1745,16,705,-171,377,-273,0
-1955,19,654,-235,439,-219,0
-2005,-36,681,-276,405,-164,0
-1922,-119,735,-309,365,-92,0
-1986,-243,713,-328,267,-16,0
-2015,-258,583,-349,70,65,0
-2115,-188,442,-400,-669,144,0
-1947,-149,575,-422,-530,225,0
-1847,-182,335,-482,-201,267,0
-1870,-231,44,-617,-123,280,0
-1809,-261,-137,-802,-238,277,0
-1689,-312,-89,-974,-193,262,0
-1613,-422,138,-1067,-28,229,0
-1640,-513,346,-1060,163,193,0
-1778,-562,454,-976,361,174,0
-1935,-588,510,-840,411,181,0
-2020,-540,508,-680,279,207,0
-2061,-482,475,-514,145,242,0
-2091,-472,357,-375,78,285,0
-2158,-490,197,-289,57,324,0
-2205,-500,85,-262,43,356,0
-2192,-468,57,-274,-36,366,0
-2183,-424,58,-294,-104,354,0
-2178,-407,67,-311,-163,325,0
-2099,-418,130,-317,-185,279,0
-2087,-429,255,-292,-147,220,0
-2112,-401,267,-240,-150,158,0
-2125,-374,260,-194,-188,103,0
-2126,-375,274,-155,-198,58,0
-2129,-367,212,-137,-119,23,0
-2139,-347,106,-162,-48,-5,0
-2125,-340,41,-216,-29,-28,0
-2072,-324,17,-282,-5,-46,0
-2042,-323,68,-335,46,-52,0
-2034,-357,151,-358,121,-41,0
-2039,-388,202,-353,135,-14,0
-2071,-375,252,-319,95,23,0
-2034,-316,195,-279,23,74,0
-2006,-321,158,-246,21,129,0
-1969,-394,138,-215,56,187,0
-1945,-425,152,-181,93,237,0
-1955,-384,144,-140,99,279,0
-1910,-342,113,-102,56,308,0
-1850,-315,152,-67,-6,329,0
-1861,-304,218,-16,-11,353,0
-1907,-285,233,41,29,398,0
-1992,-284,217,94,-18,469,0
-2027,-303,137,129,-120,556,0
-1968,-282,56,133,-240,645,0
-1928,-255,27,119,-232,725,0
-1987,-284,55,95,-165,799,0
-1983,-285,103,77,-122,861,0
-1992,-253,186,74,-109,901,0
-2057,-245,272,93,-103,920,0
-2077,-232,298,125,-151,916,0
-2040,-178,314,158,-243,878,0
-2021,-145,274,178,-296,812,0
-2032,-157,208,171,-321,737,0
-2065,-174,167,135,-346,663,0
-2070,-166,145,76,-335,594,0
-2032,-146,149,13,-239,527,0
-2064,-140,173,-49,-85,472,0
-2117,-163,254,-93,47,445,0
-2170,-181,306,-103,136,437,0
-2238,-179,366,-87,124,440,0
-2278,-149,375,-48,18,453,0
-2298,-119,315,-16,-125,470,0
-2325,-136,262,-4,-234,497,0
-2301,-129,186,-12,-370,522,0
-2247,-69,137,-39,-489,528,0
-2216,-50,150,-74,-559,516,0
-2123,-38,195,-105,-543,488,0
