AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,Trigger
760,-1950,171,-47,-369,91,0
827,-1962,132,-102,-327,100,0
894,-1934,214,-137,-152,83,1
1017,-1793,171,-145,108,47,1
965,-1839,198,-154,314,3,1
849,-1865,215,-159,277,-50,1
836,-1860,298,-150,284,-115,1
775,-1883,270,-126,150,-183,1
759,-1873,222,-114,52,-224,1
728,-1893,179,-131,13,-225,1
667,-1860,167,-168,20,-195,1
697,-1861,136,-217,-33,-172,1
777,-1862,154,-257,-91,-182,1
815,-1841,168,-278,-85,-213,1
814,-1825,154,-280,-74,-251,1
821,-1857,141,-280,-76,-294,1
749,-1879,138,-286,-78,-328,1
634,-1891,202,-285,-179,-332,1
517,-1944,346,-252,-274,-278,1
398,-1883,341,-203,-325,-152,1
337,-1869,418,-157,-439,9,1
296,-1850,479,-108,-575,183,1
409,-1808,431,-68,-769,325,1
647,-1878,324,-63,-886,382,1
768,-1855,215,-100,-922,354,1
861,-1820,100,-168,-898,267,1
905,-1785,28,-258,-828,140,1
913,-1736,-1,-364,-772,-13,1
797,-1723,7,-476,-750,-161,1
678,-1686,66,-588,-777,-260,1
573,-1650,153,-687,-814,-302,1
415,-1649,219,-772,-864,-280,1
275,-1658,254,-849,-997,-207,1
210,-1644,293,-920,-1207,-98,1
220,-1638,248,-994,-1391,29,1
216,-1586,129,-1099,-1554,163,1
246,-1526,37,-1238,-1697,300,1
399,-1497,-109,-1411,-1797,407,1
487,-1470,-274,-1621,-1834,473,1
555,-1447,-454,-1871,-1808,514,1
644,-1497,-599,-2148,-1746,510,1
663,-1480,-660,-2417,-1709,467,1
550,-1512,-679,-2659,-1650,430,1
384,-1541,-653,-2858,-1690,432,1
277,-1511,-617,-2994,-1764,473,1
256,-1535,-615,-3072,-1869,523,1
326,-1527,-635,-3114,-2023,542,1
370,-1488,-803,-3146,-2098,544,1
438,-1533,-986,-3212,-2062,533,1
396,-1447,-1119,-3308,-1931,531,1
321,-1405,-1202,-3413,-1747,549,1
203,-1363,-1200,-3506,-1631,577,1
28,-1329,-1207,-3568,-1600,632,1
-119,-1242,-1158,-3590,-1713,716,1
-67,-1266,-1253,-3590,-1795,804,1
14,-1215,-1364,-3597,-1858,846,1
89,-1151,-1352,-3585,-1878,850,1
92,-1176,-1031,-3346,-1852,818,1
28,-853,-1707,-3570,-1859,791,1
-74,-858,-1243,-3537,-1876,787,1
-141,-784,-1571,-3407,-1914,801,1
-145,-710,-1742,-3496,-1891,818,1
-46,-630,-1868,-3632,-1799,799,1
-95,-565,-2088,-3770,-1645,763,1
-214,-486,-2129,-3905,-1488,754,1
-377,-383,-2180,-4012,-1373,797,1
-516,-393,-2121,-4173,-1288,895,1
-465,-301,-2052,-4253,-1297,984,1
-347,-224,-1813,-4260,-1354,1013,1
-272,-136,-1880,-4214,-1314,988,1
-185,58,-2279,-4214,-1177,917,1
-57,-3,-2549,-4278,-913,804,1
-107,67,-2642,-4336,-633,667,1
-253,138,-2544,-4300,-461,575,1
-348,263,-2540,-4224,-168,540,1
-548,323,-2467,-4132,-99,550,1
-547,392,-2474,-4067,-153,603,1
-539,487,-2244,-3882,-183,663,1
-541,551,-2118,-3657,-285,721,1
-495,550,-2025,-3413,-376,769,1
-553,699,-2027,-3155,-561,836,1
-588,901,-2179,-2922,-666,941,1
-605,1026,-2370,-2765,-773,1078,1
-456,1023,-2416,-2643,-755,1218,1
-207,1073,-2505,-2535,-629,1281,1
-114,1187,-2658,-2587,-511,1272,1
-159,1123,-2407,-2546,-384,1258,1
-262,1085,-2250,-2470,-331,1265,1
-318,1057,-2011,-2338,-408,1295,1
-388,901,-1781,-2133,-480,1331,1
-424,813,-1726,-1885,-688,1363,0
-217,856,-1761,-1614,-779,1383,0
43,1193,-1589,-1295,-630,1329,0
284,1425,-1675,-975,-417,1134,0
269,1491,-1695,-689,-378,849,0
74,1561,-1649,-410,-392,546,0
-194,1283,-1639,-143,-429,291,0
-508,1126,-1679,75,-570,148,0
-677,1139,-1679,238,-716,101,0
-761,1192,-1644,366,-854,121,0
-803,1193,-1684,460,-970,176,0
-777,1139,-1732,510,-1013,246,0
-669,1049,-1829,514,-887,307,0
-555,1023,-1927,475,-590,337,0
-472,1048,-2036,410,-245,322,0
-472,1078,-1954,354,29,274,0
-489,1090,-1886,329,233,213,0
-608,1133,-1851,314,401,163,0
-723,1189,-1844,308,266,137,0
-756,1128,-1735,306,125,147,0
-772,1050,-1687,304,39,180,0
-768,1004,-1692,288,-64,232,0
-693,975,-1638,266,-176,283,0
-625,951,-1633,237,-213,322,0
-521,959,-1632,200,-246,334,0
-378,957,-1688,153,-202,300,0
-277,958,-1724,96,-94,226,0
-278,1002,-1703,40,-7,129,0
-349,1037,-1650,0,80,46,0
-458,1019,-1627,-25,129,7,0
-560,995,-1609,-47,151,28,0
-546,894,-1598,-73,184,85,0
-530,927,-1559,-102,140,144,0
-496,1052,-1582,-131,122,204,0
-460,1148,-1617,-169,94,258,0
-424,1105,-1709,-219,91,303,0
-384,1028,-1760,-280,151,329,0
-332,1013,-1746,-337,149,325,0
-289,1011,-1633,-370,157,289,0
-334,1023,-1526,-361,159,236,0
-418,1035,-1510,-321,133,191,0
-460,1051,-1513,-268,35,154,0
-475,1068,-1519,-205,-101,125,0
-479,1138,-1516,-136,-246,104,0
-446,1170,-1498,-62,-359,93,0
-438,1159,-1482,11,-429,89,0
-432,1180,-1522,67,-466,101,0
-439,1162,-1499,104,-481,130,0
-473,1100,-1519,118,-477,172,0
-452,1089,-1539,116,-467,220,0
-407,1133,-1544,105,-444,257,0
-369,1164,-1502,104,-391,282,0
-378,1223,-1522,107,-318,304,0
-417,1259,-1590,94,-261,341,0
-428,1271,-1608,63,-174,391,0
-442,1290,-1658,22,-178,442,0
-443,1272,-1655,-30,-253,499,0
-486,1282,-1633,-81,-371,568,0
-456,1303,-1584,-115,-520,638,0
-314,1224,-1547,-131,-543,675,0
-209,1176,-1537,-135,-473,659,0
-230,1225,-1529,-131,-433,616,0
-222,1210,-1340,-112,-472,595,0
-63,1135,-1043,157,-517,323,1
-529,963,-1415,428,-632,95,1
-868,1069,-1605,509,-968,133,1
-981,1359,-1430,532,-1322,274,1
-936,1530,-1410,534,-1552,391,1
-737,1484,-1681,460,-1562,533,1
-539,1388,-1804,359,-1454,511,1
-320,1226,-1758,249,-1143,500,1
115,1148,-1533,261,-876,249,1
-1152,1063,-2099,274,-574,298,1
-931,1109,-1660,333,-674,380,1
-534,1177,-1483,440,-593,411,1
-509,1272,-1510,439,-586,642,1
-1023,1460,-1661,455,-685,958,1
-522,1421,-1480,430,-617,1225,1
-267,1356,-1530,416,-414,1319,1
