AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,Trigger
-2054,-313,89,-67,-155,67,1
-2043,-304,82,-115,-188,74,1
-2042,-304,118,-154,-186,79,1
-2018,-307,178,-169,-190,85,1
-2030,-318,205,-169,-191,91,1
-2026,-322,234,-145,-192,102,1
-2026,-316,260,-105,-188,111,1
-1984,-291,229,-59,-208,115,1
-1938,-312,194,-35,-131,94,1
-1981,-303,166,-37,-101,67,1
-1972,-308,185,-51,-122,34,1
-1940,-325,214,-60,-141,-25,1
-1879,-311,196,-57,-241,-125,1
-1895,-344,166,-54,-239,-231,1
-1919,-352,144,-63,-182,-308,0
-2180,-292,199,-74,-114,-356,0
-1912,-342,204,-85,-156,-375,0
-1953,-336,218,-84,-201,-380,0
-2060,-315,183,-71,-157,-339,0
-2040,-219,192,-44,-81,-228,0
-2302,-242,265,-12,-107,-51,0
-2276,-452,302,30,-117,145,0
-2161,-378,215,44,-212,292,0
-2077,-341,207,38,-281,372,0
-2015,-374,173,12,-273,383,0
-1975,-354,105,-29,-293,335,0
-1938,-330,111,-74,-294,258,0
-1894,-343,163,-98,-278,172,0
-1897,-372,256,-97,-248,93,0
-1945,-372,294,-73,-229,40,0
-1981,-358,343,-32,-232,16,0
-2017,-360,361,18,-245,19,0
-2025,-362,356,66,-259,39,0
-2035,-354,353,105,-247,63,0
-2032,-342,336,129,-254,84,0
-1993,-335,316,136,-275,87,0
-1962,-325,303,123,-269,69,0
-1965,-312,282,95,-241,39,0
-1970,-300,257,53,-231,7,0
-1978,-303,267,9,-223,-18,0
-1975,-318,295,-23,-210,-28,0
-1982,-330,337,-41,-193,-26,0
-1984,-340,365,-45,-185,-14,0
-1997,-334,395,-41,-176,-1,0
-2009,-338,392,-30,-175,12,0
