AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,Trigger
-1846,-875,473,35,-406,-331,0
-1829,-795,428,9,-626,-285,0
-1736,-649,397,-33,-563,-224,0
-1602,-567,406,-90,-237,-168,0
-1559,-544,416,-158,209,-113,0
-1687,-564,401,-225,656,-44,0
-1986,-661,395,-283,988,49,0
-2302,-845,496,-315,1220,182,0
-2517,-875,526,-319,1565,337,0
-2295,-922,602,-295,1928,431,0
-1834,-886,634,-215,1643,359,0
-1753,-752,369,-107,1301,209,0
-1840,-642,57,-25,560,70,0
-1953,-549,-137,12,-569,-18,0
-2162,-668,298,14,-1210,-6,0
-2075,-736,672,50,-1359,70,0
-1869,-701,632,98,-1321,136,0
-1794,-736,597,130,-1277,170,0
-1694,-766,461,135,-1249,161,0
-1844,-765,198,152,-2230,110,0
-1836,-1061,947,260,-2730,123,0
-1568,-1070,1221,468,-1989,136,0
-1729,-831,779,578,-1267,88,0
-1805,-747,570,549,-1337,10,0
-1670,-843,631,475,-1473,-90,0
-1461,-875,643,423,-1103,-194,0
-1402,-806,679,406,-710,-308,0
-1499,-832,717,430,-431,-396,0
-1593,-854,796,502,-342,-451,0
-1765,-857,814,583,-289,-453,0
-1829,-909,801,651,-212,-406,0
-1865,-847,800,685,-125,-342,0
-1893,-840,815,693,-137,-273,0
-1950,-839,764,670,-228,-209,0
-1844,-851,764,637,-379,-178,0
-1689,-857,783,621,-474,-194,0
-1572,-868,816,628,-428,-244,0
-1484,-852,807,655,-302,-313,0
-1455,-837,833,690,-125,-388,0
-1500,-827,830,730,33,-450,0
-1560,-830,854,773,140,-489,0
-1704,-836,876,824,164,-497,0
-1818,-835,897,872,87,-464,0
-1897,-855,936,918,-54,-401,0
-1914,-859,899,947,-217,-310,0
-1880,-848,915,961,-331,-204,0
-1821,-845,915,965,-370,-99,0
-1749,-825,951,970,-368,-16,0
-1689,-807,935,975,-346,35,0
-1657,-809,969,978,-314,55,0
-1620,-784,955,974,-288,46,0
-1626,-770,990,970,-285,21,0
-1600,-774,1016,967,-285,-16,0
-1586,-771,1040,968,-261,-54,0
-1631,-752,1038,964,-225,-79,0
-1721,-731,1028,950,-240,-80,0
-1759,-716,1027,916,-309,-56,0
-1804,-674,985,850,-378,-7,0
-1756,-664,950,741,-409,47,0
-1687,-677,981,606,-393,80,0
-1641,-648,991,471,-380,85,0
